"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name","trial"
174,50,"turk13-Rotated-Inner-Single-rep2","50-2",1,13,"filebab6750cf79-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
175,50,"turk13-Rotated-Outer-Single-rep2","50-2",1,6,"filebab64a6514af-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
176,50,"turk13-Rotated-Outer-Multiple-rep2","50-2",2,6,"filebab64a6514af-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
177,50,"turk13-Control-Inner-Single-rep2","50-2",1,13,"filebab61ae3acd4-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
178,50,"turk13-Control-Inner-Multiple-rep2","50-2",2,13,"filebab61ae3acd4-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
179,50,"turk13-Control-Outer-Multiple-rep2","50-2",2,6,"filebab65967a016-multiple.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
180,50,"turk13-Control-Outer-Single-rep2","50-2",1,6,"filebab65967a016-single.svg","turk13",15,"data-1-2-15-50-2-13-6.csv",FALSE
181,75,"turk13-Standard-Inner-Multiple-rep2","75-2",2,14,"filebab65bad7d98-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
182,75,"turk13-Standard-Inner-Single-rep2","75-2",1,14,"filebab65bad7d98-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
183,75,"turk13-Standard-Outer-Multiple-rep2","75-2",2,17,"filebab65b10b52d-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
184,75,"turk13-Standard-Outer-Single-rep2","75-2",1,17,"filebab65b10b52d-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
185,75,"turk13-Rotated-Inner-Multiple-rep2","75-2",2,14,"filebab6223f3235-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
186,75,"turk13-Rotated-Inner-Single-rep2","75-2",1,14,"filebab6223f3235-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
187,75,"turk13-Rotated-Outer-Single-rep2","75-2",1,17,"filebab662f94723-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
188,75,"turk13-Rotated-Outer-Multiple-rep2","75-2",2,17,"filebab662f94723-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
189,75,"turk13-Control-Inner-Single-rep2","75-2",1,14,"filebab625e6cc10-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
190,75,"turk13-Control-Inner-Multiple-rep2","75-2",2,14,"filebab625e6cc10-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
191,75,"turk13-Control-Outer-Multiple-rep2","75-2",2,17,"filebab6535f41e0-multiple.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
192,75,"turk13-Control-Outer-Single-rep2","75-2",1,17,"filebab6535f41e0-single.svg","turk13",16,"data-1-2-16-75-2-14-17.csv",FALSE
193,20,"turk13-Standard-Inner-Multiple-rep2","20-5",2,8,"filebab62206b0e-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
194,20,"turk13-Standard-Inner-Single-rep2","20-5",1,8,"filebab62206b0e-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
195,20,"turk13-Standard-Outer-Multiple-rep2","20-5",2,2,"filebab61e546539-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
196,20,"turk13-Standard-Outer-Single-rep2","20-5",1,2,"filebab61e546539-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
197,20,"turk13-Rotated-Inner-Multiple-rep2","20-5",2,8,"filebab612de03e3-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
198,20,"turk13-Rotated-Inner-Single-rep2","20-5",1,8,"filebab612de03e3-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
199,20,"turk13-Rotated-Outer-Single-rep2","20-5",1,2,"filebab62dd135c2-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
200,20,"turk13-Rotated-Outer-Multiple-rep2","20-5",2,2,"filebab62dd135c2-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
201,20,"turk13-Control-Inner-Single-rep2","20-5",1,8,"filebab636c190bd-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
202,20,"turk13-Control-Inner-Multiple-rep2","20-5",2,8,"filebab636c190bd-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
203,20,"turk13-Control-Outer-Multiple-rep2","20-5",2,2,"filebab65e058460-multiple.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
204,20,"turk13-Control-Outer-Single-rep2","20-5",1,2,"filebab65e058460-single.svg","turk13",17,"data-1-2-17-20-5-8-2.csv",FALSE
205,30,"turk13-Standard-Inner-Multiple-rep2","30-5",2,9,"filebab64f48c382-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
206,30,"turk13-Standard-Inner-Single-rep2","30-5",1,9,"filebab64f48c382-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
207,30,"turk13-Standard-Outer-Multiple-rep2","30-5",2,15,"filebab6321bb478-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
208,30,"turk13-Standard-Outer-Single-rep2","30-5",1,15,"filebab6321bb478-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
209,30,"turk13-Rotated-Inner-Multiple-rep2","30-5",2,9,"filebab63c35ead9-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
210,30,"turk13-Rotated-Inner-Single-rep2","30-5",1,9,"filebab63c35ead9-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
211,30,"turk13-Rotated-Outer-Single-rep2","30-5",1,15,"filebab677cd6b70-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
212,30,"turk13-Rotated-Outer-Multiple-rep2","30-5",2,15,"filebab677cd6b70-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
213,30,"turk13-Control-Inner-Single-rep2","30-5",1,9,"filebab638e54bfb-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
214,30,"turk13-Control-Inner-Multiple-rep2","30-5",2,9,"filebab638e54bfb-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
215,30,"turk13-Control-Outer-Multiple-rep2","30-5",2,15,"filebab655df68eb-multiple.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
216,30,"turk13-Control-Outer-Single-rep2","30-5",1,15,"filebab655df68eb-single.svg","turk13",18,"data-1-2-18-30-5-9-15.csv",FALSE
217,50,"turk13-Standard-Inner-Multiple-rep2","50-5",2,9,"filebab645bd9b41-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
218,50,"turk13-Standard-Inner-Single-rep2","50-5",1,9,"filebab645bd9b41-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
219,50,"turk13-Standard-Outer-Multiple-rep2","50-5",2,2,"filebab6231bec2c-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
220,50,"turk13-Standard-Outer-Single-rep2","50-5",1,2,"filebab6231bec2c-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
221,50,"turk13-Rotated-Inner-Multiple-rep2","50-5",2,9,"filebab63e614858-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
222,50,"turk13-Rotated-Inner-Single-rep2","50-5",1,9,"filebab63e614858-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
223,50,"turk13-Rotated-Outer-Single-rep2","50-5",1,2,"filebab664d4a966-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
224,50,"turk13-Rotated-Outer-Multiple-rep2","50-5",2,2,"filebab664d4a966-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
225,50,"turk13-Control-Inner-Single-rep2","50-5",1,9,"filebab67e2e4eb5-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
226,50,"turk13-Control-Inner-Multiple-rep2","50-5",2,9,"filebab67e2e4eb5-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
227,50,"turk13-Control-Outer-Multiple-rep2","50-5",2,2,"filebab612318dcb-multiple.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
228,50,"turk13-Control-Outer-Single-rep2","50-5",1,2,"filebab612318dcb-single.svg","turk13",19,"data-1-2-19-50-5-9-2.csv",FALSE
229,75,"turk13-Standard-Inner-Multiple-rep2","75-5",2,8,"filebab64121dad5-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
230,75,"turk13-Standard-Inner-Single-rep2","75-5",1,8,"filebab64121dad5-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
231,75,"turk13-Standard-Outer-Multiple-rep2","75-5",2,3,"filebab615a5f75b-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
232,75,"turk13-Standard-Outer-Single-rep2","75-5",1,3,"filebab615a5f75b-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
233,75,"turk13-Rotated-Inner-Multiple-rep2","75-5",2,8,"filebab6735413c1-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
234,75,"turk13-Rotated-Inner-Single-rep2","75-5",1,8,"filebab6735413c1-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
235,75,"turk13-Rotated-Outer-Single-rep2","75-5",1,3,"filebab614dd1f0e-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
236,75,"turk13-Rotated-Outer-Multiple-rep2","75-5",2,3,"filebab614dd1f0e-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
237,75,"turk13-Control-Inner-Single-rep2","75-5",1,8,"filebab643128277-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
238,75,"turk13-Control-Inner-Multiple-rep2","75-5",2,8,"filebab643128277-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
239,75,"turk13-Control-Outer-Multiple-rep2","75-5",2,3,"filebab674337507-multiple.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
240,75,"turk13-Control-Outer-Single-rep2","75-5",1,3,"filebab674337507-single.svg","turk13",20,"data-1-2-20-75-5-8-3.csv",FALSE
241,20,"turk13-Standard-Inner-Multiple-rep2","20-10",2,12,"filebab6320d3d30-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
242,20,"turk13-Standard-Inner-Single-rep2","20-10",1,12,"filebab6320d3d30-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
243,20,"turk13-Standard-Outer-Multiple-rep2","20-10",2,18,"filebab632c33fc-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
244,20,"turk13-Standard-Outer-Single-rep2","20-10",1,18,"filebab632c33fc-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
245,20,"turk13-Rotated-Inner-Multiple-rep2","20-10",2,12,"filebab65e485a2a-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
246,20,"turk13-Rotated-Inner-Single-rep2","20-10",1,12,"filebab65e485a2a-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
247,20,"turk13-Rotated-Outer-Single-rep2","20-10",1,18,"filebab66017abc1-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
248,20,"turk13-Rotated-Outer-Multiple-rep2","20-10",2,18,"filebab66017abc1-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
249,20,"turk13-Control-Inner-Single-rep2","20-10",1,12,"filebab64b08e704-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
250,20,"turk13-Control-Inner-Multiple-rep2","20-10",2,12,"filebab64b08e704-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
251,20,"turk13-Control-Outer-Multiple-rep2","20-10",2,18,"filebab63576de18-multiple.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
252,20,"turk13-Control-Outer-Single-rep2","20-10",1,18,"filebab63576de18-single.svg","turk13",21,"data-1-2-21-20-10-12-18.csv",FALSE
253,30,"turk13-Standard-Inner-Multiple-rep2","30-10",2,14,"filebab61a88410e-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
254,30,"turk13-Standard-Inner-Single-rep2","30-10",1,14,"filebab61a88410e-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
255,30,"turk13-Standard-Outer-Multiple-rep2","30-10",2,11,"filebab667670bbd-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
256,30,"turk13-Standard-Outer-Single-rep2","30-10",1,11,"filebab667670bbd-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
257,30,"turk13-Rotated-Inner-Multiple-rep2","30-10",2,14,"filebab6eef1514-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
258,30,"turk13-Rotated-Inner-Single-rep2","30-10",1,14,"filebab6eef1514-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
259,30,"turk13-Rotated-Outer-Single-rep2","30-10",1,11,"filebab67250dbb4-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
260,30,"turk13-Rotated-Outer-Multiple-rep2","30-10",2,11,"filebab67250dbb4-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
261,30,"turk13-Control-Inner-Single-rep2","30-10",1,14,"filebab61e33da54-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
262,30,"turk13-Control-Inner-Multiple-rep2","30-10",2,14,"filebab61e33da54-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
263,30,"turk13-Control-Outer-Multiple-rep2","30-10",2,11,"filebab65e42d049-multiple.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
264,30,"turk13-Control-Outer-Single-rep2","30-10",1,11,"filebab65e42d049-single.svg","turk13",22,"data-1-2-22-30-10-14-11.csv",FALSE
265,50,"turk13-Standard-Inner-Multiple-rep2","50-10",2,8,"filebab655fbf8e7-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
266,50,"turk13-Standard-Inner-Single-rep2","50-10",1,8,"filebab655fbf8e7-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
267,50,"turk13-Standard-Outer-Multiple-rep2","50-10",2,10,"filebab6119231cb-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
268,50,"turk13-Standard-Outer-Single-rep2","50-10",1,10,"filebab6119231cb-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
269,50,"turk13-Rotated-Inner-Multiple-rep2","50-10",2,8,"filebab6747898f7-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
270,50,"turk13-Rotated-Inner-Single-rep2","50-10",1,8,"filebab6747898f7-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
271,50,"turk13-Rotated-Outer-Single-rep2","50-10",1,10,"filebab61982bbde-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
272,50,"turk13-Rotated-Outer-Multiple-rep2","50-10",2,10,"filebab61982bbde-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
273,50,"turk13-Control-Inner-Single-rep2","50-10",1,8,"filebab615030f70-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
274,50,"turk13-Control-Inner-Multiple-rep2","50-10",2,8,"filebab615030f70-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
275,50,"turk13-Control-Outer-Multiple-rep2","50-10",2,10,"filebab67bea8cd6-multiple.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
276,50,"turk13-Control-Outer-Single-rep2","50-10",1,10,"filebab67bea8cd6-single.svg","turk13",23,"data-1-2-23-50-10-8-10.csv",FALSE
277,75,"turk13-Standard-Inner-Multiple-rep2","75-10",2,7,"filebab66b0ce3b1-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
278,75,"turk13-Standard-Inner-Single-rep2","75-10",1,7,"filebab66b0ce3b1-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
279,75,"turk13-Standard-Outer-Multiple-rep2","75-10",2,6,"filebab61b38b05f-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
280,75,"turk13-Standard-Outer-Single-rep2","75-10",1,6,"filebab61b38b05f-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
281,75,"turk13-Rotated-Inner-Multiple-rep2","75-10",2,7,"filebab663c47528-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
282,75,"turk13-Rotated-Inner-Single-rep2","75-10",1,7,"filebab663c47528-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
283,75,"turk13-Rotated-Outer-Single-rep2","75-10",1,6,"filebab676e7c843-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
284,75,"turk13-Rotated-Outer-Multiple-rep2","75-10",2,6,"filebab676e7c843-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
285,75,"turk13-Control-Inner-Single-rep2","75-10",1,7,"filebab626c33aef-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
286,75,"turk13-Control-Inner-Multiple-rep2","75-10",2,7,"filebab626c33aef-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
287,75,"turk13-Control-Outer-Multiple-rep2","75-10",2,6,"filebab65b5234ca-multiple.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
288,75,"turk13-Control-Outer-Single-rep2","75-10",1,6,"filebab65b5234ca-single.svg","turk13",24,"data-1-2-24-75-10-7-6.csv",FALSE
289,20,"turk13-Standard-Inner-Multiple-rep1","20-2",2,9,"filebab6658d29aa-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
290,20,"turk13-Standard-Inner-Single-rep1","20-2",1,9,"filebab6658d29aa-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
291,20,"turk13-Standard-Outer-Multiple-rep1","20-2",2,18,"filebab616aa8bfc-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
292,20,"turk13-Standard-Outer-Single-rep1","20-2",1,18,"filebab616aa8bfc-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
293,20,"turk13-Rotated-Inner-Multiple-rep1","20-2",2,9,"filebab67207e89c-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
294,20,"turk13-Rotated-Inner-Single-rep1","20-2",1,9,"filebab67207e89c-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
295,20,"turk13-Rotated-Outer-Single-rep1","20-2",1,18,"filebab665389440-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
296,20,"turk13-Rotated-Outer-Multiple-rep1","20-2",2,18,"filebab665389440-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
297,20,"turk13-Control-Inner-Single-rep1","20-2",1,9,"filebab616cc5904-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
298,20,"turk13-Control-Inner-Multiple-rep1","20-2",2,9,"filebab616cc5904-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
299,20,"turk13-Control-Outer-Multiple-rep1","20-2",2,18,"filebab641e8214d-multiple.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
300,20,"turk13-Control-Outer-Single-rep1","20-2",1,18,"filebab641e8214d-single.svg","turk13",25,"data-2-1-1-20-2-9-18.csv",FALSE
301,30,"turk13-Standard-Inner-Multiple-rep1","30-10",2,12,"filebab633fba21e-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
302,30,"turk13-Standard-Inner-Single-rep1","30-10",1,12,"filebab633fba21e-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
303,30,"turk13-Standard-Outer-Multiple-rep1","30-10",2,10,"filebab64d507a3b-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
304,30,"turk13-Standard-Outer-Single-rep1","30-10",1,10,"filebab64d507a3b-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
305,30,"turk13-Rotated-Inner-Multiple-rep1","30-10",2,12,"filebab66ee26808-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
306,30,"turk13-Rotated-Inner-Single-rep1","30-10",1,12,"filebab66ee26808-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
307,30,"turk13-Rotated-Outer-Single-rep1","30-10",1,10,"filebab6521c1e17-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
308,30,"turk13-Rotated-Outer-Multiple-rep1","30-10",2,10,"filebab6521c1e17-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
309,30,"turk13-Control-Inner-Single-rep1","30-10",1,12,"filebab65e88df24-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
310,30,"turk13-Control-Inner-Multiple-rep1","30-10",2,12,"filebab65e88df24-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
311,30,"turk13-Control-Outer-Multiple-rep1","30-10",2,10,"filebab66bf1e4f8-multiple.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
312,30,"turk13-Control-Outer-Single-rep1","30-10",1,10,"filebab66bf1e4f8-single.svg","turk13",26,"data-2-1-10-30-10-12-10.csv",FALSE
313,50,"turk13-Standard-Inner-Multiple-rep1","50-10",2,9,"filebab64ba078c-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
314,50,"turk13-Standard-Inner-Single-rep1","50-10",1,9,"filebab64ba078c-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
315,50,"turk13-Standard-Outer-Multiple-rep1","50-10",2,3,"filebab651457ac0-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
316,50,"turk13-Standard-Outer-Single-rep1","50-10",1,3,"filebab651457ac0-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
317,50,"turk13-Rotated-Inner-Multiple-rep1","50-10",2,9,"filebab655ef8d25-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
318,50,"turk13-Rotated-Inner-Single-rep1","50-10",1,9,"filebab655ef8d25-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
319,50,"turk13-Rotated-Outer-Single-rep1","50-10",1,3,"filebab6621ba436-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
320,50,"turk13-Rotated-Outer-Multiple-rep1","50-10",2,3,"filebab6621ba436-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
321,50,"turk13-Control-Inner-Single-rep1","50-10",1,9,"filebab6287dfcef-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
322,50,"turk13-Control-Inner-Multiple-rep1","50-10",2,9,"filebab6287dfcef-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
323,50,"turk13-Control-Outer-Multiple-rep1","50-10",2,3,"filebab66768c3ad-multiple.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
324,50,"turk13-Control-Outer-Single-rep1","50-10",1,3,"filebab66768c3ad-single.svg","turk13",27,"data-2-1-11-50-10-9-3.csv",FALSE
325,75,"turk13-Standard-Inner-Multiple-rep1","75-10",2,12,"filebab61a140fd3-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
326,75,"turk13-Standard-Inner-Single-rep1","75-10",1,12,"filebab61a140fd3-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
327,75,"turk13-Standard-Outer-Multiple-rep1","75-10",2,4,"filebab61b1af305-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
328,75,"turk13-Standard-Outer-Single-rep1","75-10",1,4,"filebab61b1af305-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
329,75,"turk13-Rotated-Inner-Multiple-rep1","75-10",2,12,"filebab6f06c7e5-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
330,75,"turk13-Rotated-Inner-Single-rep1","75-10",1,12,"filebab6f06c7e5-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
331,75,"turk13-Rotated-Outer-Single-rep1","75-10",1,4,"filebab662d9318-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
332,75,"turk13-Rotated-Outer-Multiple-rep1","75-10",2,4,"filebab662d9318-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
333,75,"turk13-Control-Inner-Single-rep1","75-10",1,12,"filebab6648db2a-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
334,75,"turk13-Control-Inner-Multiple-rep1","75-10",2,12,"filebab6648db2a-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
335,75,"turk13-Control-Outer-Multiple-rep1","75-10",2,4,"filebab6192ca59f-multiple.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
336,75,"turk13-Control-Outer-Single-rep1","75-10",1,4,"filebab6192ca59f-single.svg","turk13",28,"data-2-1-12-75-10-12-4.csv",FALSE
337,30,"turk13-Standard-Inner-Multiple-rep1","30-2",2,9,"filebab66dcdd3d1-multiple.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
338,30,"turk13-Standard-Inner-Single-rep1","30-2",1,9,"filebab66dcdd3d1-single.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
339,30,"turk13-Standard-Outer-Multiple-rep1","30-2",2,3,"filebab6640d76a8-multiple.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
340,30,"turk13-Standard-Outer-Single-rep1","30-2",1,3,"filebab6640d76a8-single.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
341,30,"turk13-Rotated-Inner-Multiple-rep1","30-2",2,9,"filebab6422d76a2-multiple.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
342,30,"turk13-Rotated-Inner-Single-rep1","30-2",1,9,"filebab6422d76a2-single.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
343,30,"turk13-Rotated-Outer-Single-rep1","30-2",1,3,"filebab636c7a79f-single.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
344,30,"turk13-Rotated-Outer-Multiple-rep1","30-2",2,3,"filebab636c7a79f-multiple.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
345,30,"turk13-Control-Inner-Single-rep1","30-2",1,9,"filebab62fe942e9-single.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
346,30,"turk13-Control-Inner-Multiple-rep1","30-2",2,9,"filebab62fe942e9-multiple.svg","turk13",29,"data-2-1-2-30-2-9-3.csv",FALSE
